   b                         theta
   4.2773570760378146        2.1013563815317604     
   3.6447544812986017       0.16716996119470406     
   1.7876842949892864        2.3425481249867435     
   4.7180857788591171        5.2825753555390316     
   1.9529736540796130       0.71834777248193749     
   1.8746229547771212       0.71111700621144780     
   2.1141827102587953        2.1181190225364750     
   2.2554197111555165        4.0216853901099938     
   1.8299770987537078       0.64496295571789064     
   4.7617973436167196        4.5679376975633241     
   1.6316068994340567        4.4882353921386038     
   3.8688213345856868        3.9906099729590627     
   3.8086194291196285       0.17692538469833313     
  0.77737029930957813        2.6563440786031376     
   4.9322337859859058        2.5803574823295898     
   1.5952919460222961        5.4198128248333299     
   4.4417166389373994       0.25006814737196553     
   1.8488096733095969        5.9210333126031722     
   4.0412641913523721        5.8012423393721928     
   2.2973239803833931        1.4076476494622683     
   4.9040203763852794        3.5736042950394449     
   4.0909009364804847        3.0988529219071204     
   1.3801436586293538        1.5215699077314082     
   3.0957544047397150        3.6848551265766365     
   2.6196008090822502        3.5639403786098343     
   4.3950222612281484        4.4900539727969297     
   3.4228099555248215        4.6786728249338552     
   2.3182398587839552        2.9631706172228665     
  0.54158690120943553        2.8491420771874121     
   2.3445647000407073        3.6475006810627879     
   2.5538894732381938        3.7087676764269828     
   3.0863859124125836        4.0286941134446543     
  0.70336856293945416        5.1801209299421567     
   2.6072706364373399        2.4475976430607371     
   1.0259192988317647        3.0648766077105103     
  0.59942905809595837       0.71831527657089811     
   4.7504129694797443        2.5503258617898372     
   4.8672067134991099        4.4178448471878102     
   4.7520543182832160       0.86697814631234427     
   1.6915468267650153        4.0118028882983641     
   3.0884065853997233        1.2560168266094709     
   3.7909983381676522       0.57797096230404510     
   2.9627313211560322        5.4998259124847202     
   3.9924771261400585        2.0935331550794074     
   4.3753890836430713        3.1048289737569426     
   3.4044257212611848        2.2976735744076904     
   2.4796768495799144        3.1823980174589352     
   4.9823595366626918        1.8464692851799311     
   4.1845226504793178       0.14010936338242475     
   2.0406570475048551        1.9594941983143843     
   2.4799091337048131        4.0267006354638584     
  0.86614718411191460       0.38755823941710399     
   4.2959793177343313        4.9869201684218760     
   4.2851235235369431        1.4118688368754224     
   3.9911440277931547        4.8083960314379040     
   4.5731846297582361        3.8771764332385326     
   2.9623324780412070        1.0779162282039549     
   3.1539854292343144       0.53470868383771974     
   3.6680898210039792        3.0399567396240124     
   1.4200571310098573        6.2096093497642917     
   3.3674796590794349        2.7645813392084500     
   4.8148891630251942        5.6755819150586886     
   4.6122003079543985        5.1414537601630785     
   4.8896137479153552        2.6904292663015181     
   4.7576217192206540       0.73441621555590475     
   4.5905536642638545        4.7070242281857997     
   2.5848335135366600       0.76288928681848800     
   4.9318163248082438        2.7368054765607135     
   3.1060934025520832        2.8722132747947309     
   4.1016574718516372        3.0187075265863994     
   4.5104532541097111       0.29306155692117508     
   4.2055978853255738        2.1022758122490699     
   2.3237166839267829       0.59528658611129026     
   3.5815771441374311        5.1079199019551851     
   1.5101094322203901        5.1550779414238699     
   2.9025867784433936        4.8697228282923080     
   2.3594900883636081        1.4196941477083609     
   1.4013415141412799        4.2815929318187038     
   3.6828892435648481        5.8183747260265122     
   1.2775001345399124        3.0621376566786478     
   4.2377934070749976        3.6222210354058717     
   3.5490119876883721        1.4148415879300964     
   3.2236556691113720        5.4562938719359426     
   2.7029331322870669        4.3757835268117491     
   4.9248424759032936        1.5573582600461957     
   4.3437116422474800        5.4941142152131670     
   2.3379021659148722        2.4259563720522424E-002
   2.3656147485017178        5.0197669860588121     
   3.2869852225795797        5.3079799122714064     
   4.2285741699953654        4.8164829475973301     
   3.8799339485632771        4.8860575451736121     
   2.8331005641734364        1.6908773039463758     
   2.8471818880926381        4.4512680649325080     
   3.2457059355877700        5.6354329307990758     
   4.4429052647472931       0.19801059607165813     
   1.7090204924201502       0.50190876210388846     
   2.9820534918587476        3.5216288901277128E-002
   4.7695114734580804        2.0335188893806682     
   4.7616291551959824        1.8958986760673597     
   2.9646862760975541        3.5183562264331987     
   2.3081766895114226        5.8076838977478902     
  0.30220463198660663        2.6354512870261417     
   2.6667791218633354       0.21611338192291477     
   1.1526688527706894        3.7842890994228121E-002
   3.4965618872894435        1.1609129903568818     
   1.6898012380016090       0.22106696062958728     
   4.6663904040542334        3.8119472748561094     
   4.5750597237099964        5.0468651932081334     
   3.8579165290431803        1.8857740382490242     
   4.9325143448518292        4.3286890119276809     
   2.5313368759064230        4.6451033183552122     
   4.5860182208587821        3.6189795903735198     
   4.8154779840828841        2.3794613252619827     
   2.2522048896071496        3.7531007886121666     
   2.5497526996394133        2.1007455056350466     
   3.4061299903800646        2.7133640220524278     
   3.6307762672484456        5.1628911825453869     
   1.3405479404038174        5.4116254006074138     
   4.5802799280466848        2.2680721052095238     
   4.1151496595717632        1.0962463541342586     
   4.9660875149269943        6.2418880185678320     
   4.3065739519535642        3.5406917945387497     
  0.99796788898003197        3.4873713141506819     
   4.9423378457625322        4.2989209824461030     
   2.4514636736083406        1.1093659726588081     
   4.6118734843478117        1.9308338105934486     
   1.9574732122512526        5.6636857543453019     
   3.1851167040715227        4.9730683678880686E-002
   2.8038669854030225        2.3509308906790025     
   2.7806326354977084       0.81008486301279392     
   2.1817965680825173        2.9859188021415686     
   2.9806252695233626        6.1863353227343794     
   2.2732713546151686        6.0657251368193927     
   1.2035686272589183        3.4199161169493979     
   3.8153608484293628        1.3105702358812992     
   2.3866435392385941        2.4007545302164863     
   4.1392534488636192        1.9691133098037994     
   4.1590767675839704        1.6130530889737438     
   4.8284996766269872        4.2082055027824774     
   4.0995117064795590        3.1408271356882196     
   3.8369917247740943        1.1755735235162694     
   4.9177453462301557        2.5537752076824574     
   4.2558126515898866        1.2244584774792111     
   2.9114366975777886        1.9406691496071642     
   2.9381173070228748        3.0847936523278578     
   4.9849498502979719        4.0108139989070573     
   1.7156506054132596        3.6533333467396374     
   4.9875740776093256        6.2718355599279407     
   4.6675986196193406        1.0268696985172390     
   4.3899247081060686        3.2251907891262168     
   4.0881215610007970        3.0646742357255259     
   4.0917269363477429        4.7487955185410629     
   3.8377281828219383        4.2696734406452377     
   4.7800551690580990       0.98974018115601581     
   1.7733304440225475        5.4279447840081412     
   4.2520269865608205       0.79753035818072870     
   2.3786803358604622        4.0076675625537810     
   4.9403553072765947        3.9578247568643690     
   2.7873521463088298       0.35075114607797575     
   3.4296273753737432        1.4452886771406670     
   3.8185131459993782        6.0895943298915416     
   3.9821385331770527        3.9181451130147353     
   2.7606393048177891        3.2463294542074337     
   2.9916634105355726        4.9773844301271373     
   4.2839394793515231        1.2018881260075569     
   4.3456900429314258       0.33665540464578081     
   2.2606826923859655        5.0595168253075071     
   1.2949778491430872        4.1256095664945542     
   1.0438165744303487        3.6211067580581364     
   3.7038340613067868        5.3221764778100891     
   4.0673417131316203        3.8171318001342045     
   2.8685274919554029        3.7887267722604934     
   3.0577787837914681        4.2110398280442984     
   4.5778240455264365        4.9205634036054517     
   4.4098266725524944        1.2730928350133328     
   4.5530603323896841        1.4650655737644582     
   3.2351030757369426        4.7103826157946678     
   3.0031155799171123        3.7190721129005073     
   3.7286218690814890        1.8147928226841368     
   3.4092607295916624       0.60555990724750286     
   4.4501485861627108        1.0691845989338795     
   1.3306147944091684        4.8473018805369126     
   4.2789048767755187        1.3522156576317106     
   1.3145738620743264        3.8776365653765921     
   3.4512402230121304        2.0299300422596427     
   4.7583825725153064        5.1914244809709160     
   3.1301982376979129       0.68716879346048176     
   4.4508938682578849       0.72523560670735254     
   2.8227675373178469       0.70241215885464015     
   1.8865958846342306        3.9972402629726886     
   4.9847992441061262        1.6136777327856593     
   2.1890612082107292        6.1261125546668964     
   3.9311769593690276        4.1975638563667372     
   1.3127992280485576        6.2067426714090388     
   3.3162814478707503        3.5552558026893739     
  0.50362468563038298        3.4100840564505503     
   4.6156724910680218        3.6880747290003688     
   4.4805534318771576       0.86512676436352864     
   1.1698504345898946        3.9675538238155839     
  0.68804562962076210        4.4665678528978727     
   3.8111536221905560        2.9098660631310214     
   4.8525869466144886        4.1820326219705288     
   1.6290766962803447       0.56119044064363444     
   3.6312823288437119        5.2367235911510104     
   1.4327491624775699        3.3485629408948969     
   3.5302300014660002       0.69015763536233132     
   1.1109915387113427       0.45513722520705796     
   1.8745304715092759        1.6385388262523366     
   3.0571021253312165        2.2788143752925842     
   2.5329620467395779        5.7082053433986406     
   2.7245951362085865        4.5632904023574667     
   4.5325900695348516        3.7055587633190079     
   4.3738238300142509        2.9872503851337289     
   3.5713792939533366        5.6755660892211166     
   4.7623252983205342        1.6779426998605358     
   3.3056893124168107       0.49322960442862462     
   4.1613029994254580        2.0799454298031237     
   4.7406217389426244       0.99038272125758464     
   4.1978217770546449        5.9936528869313115     
   1.2111870134214291        4.1133755364045168     
   3.5868591045782559        5.4208791193387045     
  0.87026660589445748        4.7442873894929134     
   3.0039923165962623        3.2756514348357189     
   2.1621480787350538       0.58549053862473810     
   1.1682794518802022        4.8358603841279617     
   4.7065883024672370        4.8780971017895247     
   3.0758730780175352       0.20166387949683887     
   2.6610739220628998        4.0449900445413380     
   3.1298495960825559        3.2178969420434487     
   2.6614664829678198       0.15397363264767266     
   4.2357190289707072        1.8359681486393338     
   2.5059438495288511        1.4006169489478322     
   3.5336148151354170        5.8222613690974310     
   3.0726518139326799        1.9698954938839572     
   4.3819551490432067       0.22391814335221316     
   3.5739076986577683        5.2198850303357887     
   4.5803807935670253        1.0455960621417109     
   3.4999886961405178        5.7284958756853719     
  0.95530878484799753        5.1115677722743902     
  0.88024386296317458        1.1955454642204921     
   3.9766656470288320        2.8314156611566621     
   3.7690341844100583        2.1281391618310672     
  0.46252658598531587        5.0028510150266543     
   3.8509095317184689        5.7796488794231662     
   1.2654187642292556        2.1022940344955927     
   4.3181019661464255       0.33892682067135449     
   2.9317294467442445        2.6516390904344296     
   2.2674852007302695        5.9807971177921839     
   3.5243790017033270        1.7857128485662852     
   3.4207319797058089        5.0247447464618498     
   3.6699568292749625        2.4461002324639121     
   3.8908967996021482        2.1911251732870149     
   4.0137190130097675        3.8190229129497655     
   3.7613640135041559        4.9607176376819826     
   4.4753138110670729        3.7763976916856485     
   4.7057591905481173        4.3707836014759138     
   4.2244192877571365        2.4869671483050491     
   1.5067171123032852        2.2644546944742747     
   2.0154122406886978        5.9670626737335315     
   4.9201393015895718        5.4386845156767967     
   3.6072422233768417        1.2503871462743532     
   4.9923619134347978        4.2096783667744733     
   4.5464710918588693        1.9984695347856507     
   3.2030102453821803        4.2316459235550914     
   2.3850951351616132        3.5041737876357124     
   2.7179908777541728        1.3151801277594839     
   2.5550941114187120       0.72850736491003010     
   2.1488401773218273        3.6676545292892739     
   2.6321912336115245        3.5851933534362268     
   1.2217336632118689        3.3199072097388744     
   4.8494142206858513        2.4355312316009918     
   3.5138270224625074       0.14751339506017819     
   4.9231547422414588        3.8065841652202250     
   3.0202185736436165        5.0803049987191420     
   4.1479209185585191        2.5810767416205391     
   4.8427954037570906        4.1701566685564933     
   4.8326387043444186       0.99149540921269819     
   4.5503379617263944       0.21284462525798845     
   4.3119209980014066        1.4840975680853585     
   3.1873727230436009        3.2077788249389161     
   1.0106004999535627        3.9600515276624431     
   3.3607569167835210        5.6957037541374813     
   4.4909949737000598       0.18083028064182421     
   3.5333771100897726        5.3712148258790900E-002
   2.3593130295023643        1.4511615267849227     
   3.9717439268336778        4.6602751170415750     
   3.5786274999715624        2.5732736561588938     
   2.4937269820212573       0.13520436537561403     
   3.2422334275037374        1.0539664282804040     
   4.7609325031435743        3.1472567057298941     
   4.4825343954388721        5.3013775220501413     
   2.2291902147673777        3.4293609185327960     
   3.7827341366074179        2.9589247960629064     
   3.3696505701083321        5.0774888624508021     
   4.9569542133180517        3.2315381968753529     
   3.7209403524277880        4.6927812269307445     
   4.7936492331867795        5.1067376902184112     
   1.7841524791165710        1.5272001082657283     
   4.7860996389461343        1.6059397631888075     
  0.41787222699226911       0.72992496861217471     
   3.8043987861677282        2.9585036010639070     
   3.8774552579989461        4.9959125873728309     
   4.0367904182084740        3.1462367830461559     
   3.9388456650749775       0.14722408470596629     
   3.8573622422117673        2.8495535241072614     
   3.9507890049195882        6.2549090451331413     
   3.7894004125947740        5.7427688064223004     
   4.2041128505905023        4.6261790355508436     
   3.4752299344728450        3.4996637744793277     
   4.7344438612722941        4.0125315178448258     
   2.6312553160510630        2.0648052388264304     
   2.2388033752225605        2.8562537338907279     
   4.4104354425238013        2.1450484916231467     
   2.7171477302415674       0.92476148531922753     
   3.8351133832081907        1.7252996377044625     
   2.5674191137730702        3.9095851970920616     
   1.9602199310665327        1.4948726610599978     
   4.1562794468869786        4.8745420657267005     
   2.7641536383318090        3.9761711130311230     
   4.9403131832899678        4.7949810909613655     
   2.8393641763375750        4.0066047065160273     
   4.6809010001718230        3.8683164210750478     
   4.6930948985341105        2.9351603290428709     
   4.1033789933825480        5.9999173869287539     
   4.5582624957857663        6.2154738877248450     
   1.2124167113012996        1.5239769949750626     
   4.5454968977795147        1.5658313917846540     
  0.74240085641044951        4.3246670183799703     
   1.6790056315581499        1.2391614681796310     
   4.7347553547824237        3.2060447944623678     
   4.3829529699546059        1.6197456842049702     
   4.8037760809198220        2.4983348940855628     
   2.1635290689777840        1.7709046944032991     
   4.6186175012080835        4.5965797272025908     
   2.8140352732473204        5.9729856081763417     
   4.1921745306589884        5.9956024281516402     
   2.2521958011426522        3.1344419722983474     
   3.5871169529093851        2.8416415381046738     
   3.1667265584068116        2.8143410100801334     
   4.6939025653219666        2.8655300675770170     
   4.3964092912336072        6.1839094624375832     
   3.1068279375641690        5.9775772403383778     
   2.5883777683364313        5.4287470313133701     
   3.4713394387212482        3.7872293268376018     
   3.2402230754053134       0.23295782268549792     
   4.6723483742394443        5.2383776320849966     
   4.4911205104064038        5.0982232879836733     
   4.2443947205949693        1.7695549519884621     
   3.7104072811281732        4.7999095601086239     
  0.95872396659070214       0.29410434938803737     
   2.5559094997330374        5.2755866978920691     
   3.8731861682081115        4.2227502547834792     
   4.9100706083749941        4.4211283926376073     
   4.2005680066484379        5.7934280281268284     
   3.9264591930792299        4.8964145936269219     
   1.9660705448361437        3.3469220846360010     
   3.1238548295902473        5.6743478770101250     
   3.7762563059710788        4.2353680796302307     
   3.6048247875954860       0.87220046201036383     
   3.0274624770148466       0.43620094810557636     
   1.5480856923941266        2.7169789872541519     
   4.9627940958521650        4.8527843958500663     
   4.4566955054307975        6.2554291582704620     
   4.9529720037327083        2.1628646752872300     
   3.4690363037224903        5.8968229571837059     
   3.8722844432943027        5.3792272576420332     
   4.0776179916982134        2.4082946737219233     
   3.0095828180872504        6.2717972755751878     
   4.6272801924173184        1.8987228285190081     
   2.7914394634084720        5.4992095001497399     
   4.2928160661397516       0.99126761277496389     
   4.4651129610599041        1.0993485460356445     
   4.4509312239428276       0.62993401378098191     
   3.9872928474399227        1.6078177365705901     
   4.4936229078447241        1.0653953767056521     
   3.3668766277970996        3.8709991148531704     
   4.0261007983787946        3.1063621179583563     
   2.0467030563491906        4.7290432422475916     
   4.0931713843856548        1.8517867731301458     
   4.7230541153588153        4.6565792983041305     
   3.0699628168433586        4.6325641131540651     
   3.9683318317154348        1.3498297565215001     
   3.2301865047351672        2.8494047816890320     
   4.8087777629316397        4.1798745962171902     
   4.3310368386423157        4.9508174045920619     
   2.1142088179091627        5.6904586565961974     
   3.4941551180770087        4.2567229151005757     
   3.2993795856870523        5.7295074994408690     
   4.1028093488140209        4.4755902956075149     
   2.8790962363059376        5.9995687425100099     
   4.3203170894065321        2.2884761940788865     
   2.3085511393847828       0.42426700659113564     
   3.7106921419362493        2.8987525572722328     
   2.9925679086095647        4.2656033776461637     
   3.8279383820050112        6.1022097368618740     
   4.6244670098651843        3.0831412712979973     
   3.8243850223933116        2.9497241995634358     
   3.4480457024820326        1.0269667970754475     
   1.9384204453373119        1.7410787040827918E-002
   3.9289889578792621        4.9758091034192633     
   2.3896656072947478        4.2369433908072098     
   4.1136850984793023        3.4100423807688856     
   3.7393177275985172        5.7271282086951043     
   4.2141931207528858        5.2797512857936670     
   4.6342456279750754        2.5737457537605946     
   4.6885275174736734        5.4654929327350077     
   4.7299070018643743        5.8039167198281891     
  0.87899392471682081        1.7226519000408587     
   4.0488818840321130        2.6325059054880184     
   4.6095579720440512        1.2941388740617432     
   1.6364658584215022        5.8160537476573655     
   4.2814520914315732        5.1018544711682354     
  0.87767399439895588       0.37813777297717838     
   4.8342861826323915        3.4464833032922209     
   1.6466204348697757       0.71356701034120018     
   4.7542663839056969        2.9951205674351917     
   1.6037339832991275       0.47784382013928878     
   4.2726422052379300        2.2139440709203497     
   2.4493402578750421        4.4779631727335509     
   2.7692965704904262        4.4434101355025701     
   4.3285386521739726        5.7683082721538455     
   2.5340551477900775       0.41303554513003976     
   3.9641104633856705       0.70914459030611687     
   4.7017764802359272        4.2921257066408440     
   3.3149259506295694        3.0555725075520259     
   2.5585533749413880        4.6188700079853895     
   1.8827076336310915        1.0700453498895071     
   4.2218702196308548        3.5954008605942147     
   1.2069949248039904        4.4981459606832557     
   3.8444329940030721        2.1617312066334700     
  0.89206245023531527        2.1120434264918742     
   4.7460689550541657        4.6134261929053979     
   2.2096045920487035        3.5282258592465503     
   4.3402717155159225        5.2208323136563690     
   2.5516111315511694        6.0765287145370293     
   4.2581429057443598        4.5456691300559902     
   3.9515164408034620        4.2346399016138854     
  0.98776567779062829        4.1887229466530700     
   4.2979293688429125        3.6183577707322656     
   3.7381612746538457        3.0558237129868218     
   3.4223314155258810        2.9679652736295035     
   4.6410079861620694        1.5250662683270959     
   4.9844681357823966        5.1576352850396150     
   4.9965490948134796        3.5225629394408355     
   3.3662974019839464        4.4032398179738363     
   1.6425549948045020        2.1651755438050846     
   2.7039238732197095        4.6740998525042237     
   1.3690433615115130        3.7265576491509922     
   3.1980416970327088        5.7437233526425908     
   4.4259776869062142        2.2385758865301972     
   1.7528189717150005        2.0711392148235781     
   4.5903254363071024       0.11621468495587288     
   4.7040561975554667        1.1695567912395060     
   4.4221513708405418        3.7340336430166006     
   4.3456778316638482        1.7295895875173746     
   4.1658350914887379        1.6363266613803469     
   2.6178874826985639        3.5358328320806103     
   1.9580012962900593        1.4869962660290275     
   2.8830338313848931        3.1094599281420581     
   4.8475599316852218        4.3614116735720563     
   3.0158397811570543        4.4572979326698352     
   3.5470300775318337        1.2575057149470796     
   4.5362892850541083        1.2449449712003020     
   4.4565103038647882        4.2013199166725652     
   3.8314953780656991        2.1485771098574968     
   3.4357227523978073        6.1803259385899807     
   3.2406155206339275        2.6554796118253656     
   3.1597261094526443        2.1530833950588075     
   4.2990215224130761        6.0257916741551165     
   1.7819685521446582        4.2680788622338035     
   1.2459759683386209        6.0126557891752022     
   2.4901176148071396        2.1976657079909891     
   4.6398947342023282        3.6357411561573931     
   2.3619377598701679        3.1025048965707351     
   2.1946481863506802        3.3248088272642469     
   3.8476042120785436        4.3499852409208053     
   1.5727714453310209        2.1154184895059358     
   2.1462131143641270        4.4913909536632355     
  0.89713444920086383        5.8366659173502962     
   3.3225514721138714        2.8117391112303070     
   3.7808735147123778        6.8700939396548213E-002
   1.4918215910680275        1.3166838949438358     
   3.9932241118157736        1.4352479315930262     
   4.7830045153735492        5.4496631135694402     
   2.4211122813301920        3.7227124411999091     
   3.0142972995354893       0.29664930771283382     
   2.6439547175708835        3.2409822882556023     
   3.7223247764344753        4.2959381056046642     
   3.2233546266040758        4.9330228435481116     
   4.4669865489401115       0.54081247830180701     
   3.0876906342569383       0.20001944810219754     
  0.87546621690616999        4.9900957444369070     
   4.5239558218986735       0.14277158280755051     
   4.1910807765613338        5.0159495468766702     
   1.9689296402415311        5.8987105196933882     
   1.0386702734070676        5.3153208523343798     
   2.2629108843455095       0.35467718258387071     
   3.8201703400042453        5.7464717915241845     
   3.1593891740964839        5.3036132842309476     
  0.51444359635422254        1.6767038739037856     
   3.1908852375115511        4.4647722836196824     
   4.0987046024131635       0.29435518243282549     
   2.6865766188122278       0.64929820669916871     
  0.74939803974071229        3.6602874350540517     
   3.7976967912167292        1.5665217586489002     
   4.0095898195224597        4.6222054954810556E-002
   4.9465881781088221       0.96652296869328858     
   4.8350536970449323        2.1181330608688076     
   2.5661273981910870        4.6807184708384941     
   3.2065375384048442        2.0112669535370542     
   2.2929194219064182        5.0874920020690100     
   2.7091429813260182       0.69860324931485296     
   2.8954865035799120        6.1412849472317443     
   4.5128739455133111        3.2801212256757672     
   4.0040770383594273        5.8452327721992408     
   3.0816247482736623        5.1608243259569999     
   3.8914187946898688       0.38087629956057967     
   2.6711923121380461        3.6649384369781841     
   4.1809398292526287        3.2078145366339958     
   2.4259116682932609        3.2984309164464167     
   1.0061448044267283        2.0265784734748125     
   3.9874924776366258        4.7595791883609921     
   2.1587001154892720        3.1883412769289770     
   4.7406663050371902        3.5421178553655022     
   4.7944560416183819        5.0656970548137670     
   3.1408001789599913        3.2958899648072988     
   4.8641198371885288        5.9240722624274973     
   3.5620076852920102        2.1059159928212394     
   1.7464612932084964       0.41401518260308573     
   3.2644178486000386        1.1762054420341805     
   3.0134614218758573        1.0701665589639084     
   3.9512541766646567        4.9160102091644200     
   1.6464899491762655        5.3017768115775104     
   2.8188613628748755        1.5489716031379595     
   4.0203741403668651       0.36723747242130039     
   1.2547250154628584        3.0556004015247900     
   4.5955400343465929       0.24109303120657188     
   4.7850342332246765        5.4752528380713574     
   1.5030941105776610        5.7743892253384272     
   3.7660734402792997       0.86094165549747803     
   3.9846955877384431        2.1087885863894593     
   2.5421049203405168        2.9123580947058985     
   4.7399352215187891       0.79837607025675483     
   3.1799307204120142        2.6672355269657841     
   2.7328815862182405        4.8244322681839495     
   2.2704193284897327        4.4029569806238253     
  0.87041505361571636        1.3295655616367745E-002
   4.5983876622886735        5.1667688228429078     
   3.4160214066571850        6.2802705524967850     
   3.6332853247937136        4.5775306005712624     
   1.6902327436888425        1.2445870207657301     
   2.3393018252964608        4.1365853478017183     
   1.2524304271255176        1.7989619379960247     
   3.0430700310482321        3.3235100214557121     
   4.1672506050358535        4.4115985440177674     
   4.6784598078573278        1.8559393772030111     
   4.7421207313518989        2.1525103437309778     
   3.2855359684080776        4.6039038862007891     
   2.9675190880300861        3.6742107699186546     
   4.4255547615902229       0.86032119243058491     
   3.7269973876896616        4.4301994440856447     
  0.64594873349205750       0.79107683527919381     
   4.7572635587984911        5.3719027902888516     
   1.8368205678414009       0.93241483472132392     
   4.3974559286135682       0.51658241253323534     
   4.7863290958609896        5.1844113140397257     
   3.6610984809445224       0.74061989454576238     
   2.7245400843492567        3.0453234427580802     
   4.4944248635169100        1.9969326400957355     
   4.8403870764486179       0.65373963812633518     
   4.0936289044756737       0.53344234129506984     
   2.8444057014268114        4.3198025432887031     
   3.3761021405882414        1.9234245076940397     
   2.4087179630781801        6.0546383234148546     
   4.0509442454827296        3.2869195073838089     
   2.4245518283432506        4.9407023313606580     
   3.8831641521342428        6.9990761157754655E-002
   3.7475912523411492        2.3296677741240575     
   4.9224029314056548        4.2368384746057810     
   4.4615935609635278       0.46858775087354726     
   3.8585994758361779        4.4907485235437843     
   4.3835113857356536        4.2555197234142890     
   1.4160091219417890        5.0958141307550768     
   4.3990030716230351        1.0972704619131124     
   2.5710421236813770        1.3627088444870539     
   4.8289457159516784        4.3111402447018117     
   1.9735382019874290        1.7354420916356121     
   4.7556564426732457       0.34860506790177148     
   1.9727317093312142        1.5386973480631136     
   2.1331401555930580        1.9322359917832748     
   3.9731698304117060       0.90312634264933933     
   4.4822424711562867        3.5415169453524733     
   3.4731373779467201        1.5178726071630102     
   4.4331171727601166        4.6201671002270066     
   4.2716304583222486        2.2124204767773512     
   3.6478025294999616        1.0081648695090495     
   2.7476705261878154       0.23532141462685760     
   2.4995934887007492        2.5874400628107264     
   4.2341399535856343        1.4533940023776855     
   4.2831912616023473        2.6291033142415130     
   2.9386598562605686        5.2909057389585543     
   4.4399691744612628       0.59838142368721403     
   4.4917218867735205        5.5625616465734709     
   3.2127652784999627        5.1547810942538312     
   4.1702438731630300        1.0228652126125057     
   2.1319880682530967        2.2936262742983229     
   4.6997004416932011        4.4823441507889088     
   2.5232325814396916        2.1573594695220333     
   2.6249446231206077        1.0860945296146378     
   2.1490807828004730        3.5945140282203512     
   1.9195148190733315        3.4532924658068778     
   3.0782429070690549        5.1585442601432945     
   4.6564907887356446        2.6807743774697856     
   4.5962284377164879        1.2697372360159651     
   2.7914576115503968        2.2971267516463016     
   2.3671196196614224        1.7167890640000507     
   4.6490100294650656       0.94719555631053509     
   3.6095718207980498        3.0274128400367331     
   4.0675921395748276        5.1887070245552476     
   4.5741880088827669        6.2195804392250444     
   1.9471087545919705        4.9421631646434188     
   4.2812263854915615        1.7505023555579817     
   1.0228552321261424        5.0468964571637009     
   1.4268970691212703        5.0868637707206474     
   4.6514022340260910        4.6030544659811889     
   1.4912491845838325        4.3268761150663471     
   2.1515657522347880        1.1346522827912806     
   2.7433215743528212        9.7190841336731684E-002
   2.4810889296122158        2.0416370986871080     
   4.1118887027891073        2.1539593903955758     
   3.7459263362742110        2.4054529279295322     
   3.0739589552441564        4.8421568272264510     
   3.0739799446115095        6.2604437254979182     
   4.7275019328824648       0.52310973407939321     
   4.9940178613501027        2.5028212104570993     
   4.1011075177744303        2.0092629114200609     
   1.7701193967577566       0.16041979739559212     
  0.71694184778396419        3.7506573144694424     
   4.7526760981201903       0.18859391337103470     
   4.3114263373574024        5.7916500162363942     
   3.9240541448263611        4.5547672035027986     
   4.3685364546387859        1.0230958494014666     
   4.4494024919049959        2.0258775044789594     
   2.2458906295352432       0.12406188291192723     
   4.4811967800701682        5.0936777008966958     
   3.8416091112388573        1.6748583497875993     
   3.5794300781821176        3.3746277986845201     
   4.0898464627660038        3.0597232052364971     
   2.2497545685375884        1.6946552360511853     
   2.1597993996323459        5.8427784937573586     
   3.6083012632540745        5.8378003197816257     
   4.9191163380590481       0.49953272567422907     
   4.9945275581163262        5.5957464628305624     
   1.8931649582260817       0.41259913863430681     
   4.7602817358372658        5.4459326873563381     
   2.8557697506704915        2.7086649972174590     
   4.5367827779044791        4.8421299149818084     
   4.6935205698989133        3.6323967652275542     
   4.0364532119704872        3.2792047684026073     
   2.2084236521032192        5.7257014219735556     
   4.1526706155317514        8.0133892572304244E-002
   4.9913975960259824        1.6380077040870467     
   3.3326472637590436        1.5451843517867114     
  0.86767405742063919        2.8757638705139752     
   3.0123484008936741        3.1827607593932603     
   1.4944795289131816        3.8626013992597188     
   2.9354056736166685        1.2818293301456445     
   3.0920907553780861        4.5495817191845678     
   3.3514312181499561        1.5902594921824040     
   4.9175353229284529        1.7615434964705239     
   2.1121455465791774        2.6772475391224511     
   4.1349470792806091        3.5319754554614664     
   3.4804411216997719        4.7204023595193351E-002
   2.5857174831303680        2.4849661746894269     
   4.6664574247724291        6.1407476212811458     
   4.9774766402327666        6.2642627457658193     
   1.3517292437922683        3.7118373809166072     
   3.7154500493560065        3.5167289303199296     
   4.9583513613635848        5.4249001823527507     
   4.7614682543224243        5.7782307658636647     
   3.4443979825967812        2.6776390334337012     
   2.0760224173519086        1.3855422517347569     
   2.2432849545210414        1.5557734693243812     
   3.1625488892327001        6.2589550347385696     
   1.9463837703115394        3.9500952121343600     
   3.3355149608777857        2.2813132231548257     
   2.8149243468096747        3.3373194079180797     
   4.8217153770705332        5.6863414330746602     
   4.9392653194706355        5.9858257319864894     
   4.1936200612968779        1.3205150081339641     
   1.7548546568089494       0.42875192005679336     
   3.4072821444397943        4.6663022624917403     
   4.6464227550153678        2.8940958830041574     
   2.9747094491087038        5.3256046491435622     
   3.4023701289175570        2.7399594113885781     
   4.3989871225392587        1.9262128532128691     
   2.3818171145866378        4.1847202360511391     
   4.4288398079489371        1.2868413632716467     
